equipment_type,equipment_name,brand,age,condition,usage_frequency,fuel_type,horsepower,maintenance_score,location,demand_level,rental_duration_preference,fuel_efficiency,technology_level,weather_dependency,seasonal_demand_multiplier,rental_price_per_day
Manure Spreader,Plough Model 16,Brand A,10,New,215,Hybrid,125,0.561748135500607,Urban,0.27693041833044707,Long-Term,5.387837630060474,Basic,High,1.0,706.08
Plough,Tractor Model 34,Brand A,3,Fair,168,Hybrid,336,0.5807901770885361,Suburban,0.7335234443384628,Long-Term,9.731066942714635,Intermediate,High,1.0,2872.43
Combine Harvester,Combine Harvester Model 40,Brand D,9,Good,260,Diesel,387,0.0822700624406385,Urban,0.8448390519347925,Short-Term,12.735586479711245,Advanced,High,1.2,3752.29
Cultivator,Seed Drill Model 36,Brand D,8,Fair,262,Electric,177,0.559542032341008,Rural,0.45839494283734217,Short-Term,13.983410063444925,Basic,Medium,1.1,762.03
Manure Spreader,Manure Spreader Model 3,Brand B,4,New,40,Hybrid,332,0.656193670296533,Urban,0.008494052738470703,Long-Term,9.474757496675027,Intermediate,High,1.0,3936.86
Tractor,Plough Model 23,Brand A,3,Fair,230,Hybrid,299,0.554546512456372,Rural,0.7703359820139732,Long-Term,10.68436420728635,Basic,Low,1.3,2803.76
Seed Drill,Tractor Model 35,Brand D,2,Fair,238,Electric,390,0.34883696415020815,Urban,0.9864628360879053,Long-Term,5.478447111557859,Intermediate,Low,1.2,3658.11
Sprayer,Mower Model 22,Brand D,1,Good,201,Hybrid,342,0.663517345418781,Suburban,0.7117027690731368,Short-Term,13.270173497166647,Basic,Low,0.9,3031.24
Plough,Mower Model 21,Brand B,1,New,269,Hybrid,245,0.6833829978969242,Urban,0.828701655033467,Short-Term,10.485931078204127,Basic,High,1.0,4172.79
Cultivator,Sprayer Model 12,Brand B,8,Good,155,Diesel,81,0.723692755596611,Urban,0.8829734338122123,Short-Term,10.305418733719659,Basic,High,1.1,911.79
Mower,Seed Drill Model 24,Brand C,7,Good,295,Electric,142,0.9772282134578845,Rural,0.5283743846339157,Short-Term,5.2874814607606595,Basic,Low,0.8,889.14
Tractor,Tractor Model 48,Brand D,7,Good,196,Diesel,86,0.43373180942776657,Urban,0.04187272231735217,Short-Term,11.132474464211041,Advanced,Medium,1.3,623.36
Sprayer,Harrow Model 35,Brand A,12,Fair,263,Hybrid,121,0.743880523104576,Urban,0.3332198855215647,Short-Term,12.871728978596604,Advanced,Low,0.9,576.41
Sprayer,Plough Model 12,Brand C,2,Fair,61,Electric,263,0.11027305266958964,Urban,0.3646282825885244,Short-Term,12.453802928289052,Basic,High,0.9,2486.6
Cultivator,Tractor Model 16,Brand C,6,Good,142,Electric,202,0.18409507404719305,Urban,0.5582788938902491,Short-Term,10.317929244455856,Basic,Medium,1.1,2118.81
Plough,Sprayer Model 20,Brand D,8,Good,93,Hybrid,387,0.5380821571972506,Urban,0.3078891544158543,Short-Term,8.936219118085189,Advanced,Medium,1.0,3894.04
Manure Spreader,Combine Harvester Model 6,Brand A,8,Good,181,Hybrid,397,0.8988607599047016,Rural,0.6435334722457591,Long-Term,10.267183968878884,Basic,Low,1.0,2544.04
Cultivator,Mower Model 17,Brand B,7,New,151,Electric,384,0.2778608754369458,Urban,0.030050791734975157,Short-Term,5.136418762890566,Basic,High,1.1,3602.44
Harrow,Tractor Model 45,Brand D,13,Good,22,Electric,382,0.6014018101926355,Urban,0.09473153361963071,Long-Term,12.221047986951472,Advanced,Medium,1.0,2372.57
Seed Drill,Tractor Model 3,Brand A,13,Good,163,Diesel,459,0.46801193740269154,Urban,0.15486348400064887,Short-Term,12.31756407915584,Basic,Medium,1.2,2900.58
Sprayer,Manure Spreader Model 27,Brand A,10,New,22,Diesel,258,0.08753370870046162,Suburban,0.6642884745159576,Short-Term,11.673072380221996,Intermediate,High,0.9,4169.92
Mower,Manure Spreader Model 17,Brand C,3,Fair,31,Electric,391,0.8965673978515685,Rural,0.8306550072449207,Long-Term,5.969425935323783,Basic,Low,0.8,3898.53
Harrow,Mower Model 8,Brand A,2,Poor,239,Hybrid,61,0.7610435020171237,Rural,0.6945532796852071,Short-Term,13.987873408614375,Basic,Low,1.0,431.48
Tractor,Manure Spreader Model 22,Brand A,7,Good,216,Diesel,138,0.6353005535540083,Urban,0.8916307462501948,Long-Term,8.099709295075062,Basic,High,1.3,1483.7
Sprayer,Seed Drill Model 39,Brand C,14,Fair,236,Hybrid,365,0.16519170700253516,Rural,0.5645521456189206,Short-Term,13.781065099096338,Advanced,Low,0.9,1667.56
Cultivator,Manure Spreader Model 15,Brand A,1,Good,32,Electric,194,0.6876500699067266,Rural,0.5700963279249577,Short-Term,7.190911764266843,Basic,Low,1.1,5300.03
Harrow,Combine Harvester Model 6,Brand D,7,Good,137,Diesel,485,0.07631171131163283,Rural,0.2280507929108504,Short-Term,5.338544217429416,Intermediate,High,1.0,3768.97
Harrow,Seed Drill Model 37,Brand D,1,Good,47,Electric,82,0.7740376031437531,Rural,0.2389649007214547,Short-Term,7.890364952144524,Intermediate,Low,1.0,1249.33
Manure Spreader,Mower Model 15,Brand D,12,Good,27,Hybrid,65,0.5964825752292177,Rural,0.6822669663577319,Short-Term,9.267493770396067,Basic,High,1.0,665.77
Cultivator,Tractor Model 40,Brand A,10,Good,110,Hybrid,371,0.14348402496893808,Suburban,0.8647703792705476,Long-Term,13.579429417613795,Basic,High,1.1,3198.56
Manure Spreader,Tractor Model 31,Brand D,9,Good,29,Hybrid,168,0.04045903074375512,Suburban,0.832529554931614,Short-Term,6.161354451647045,Basic,High,1.0,2175.2
Plough,Manure Spreader Model 30,Brand D,4,Fair,184,Hybrid,354,0.5461833573574065,Rural,0.6711098231054587,Short-Term,11.818680373989782,Basic,High,1.0,2216.37
Tractor,Seed Drill Model 12,Brand B,7,Good,155,Diesel,499,0.19234677834074532,Rural,0.7576751115353125,Long-Term,6.577476224861012,Intermediate,Medium,1.3,5953.68
Cultivator,Harrow Model 23,Brand B,13,Good,248,Hybrid,171,0.0929953349494137,Suburban,0.9451929462465299,Short-Term,6.022646789440886,Intermediate,Medium,1.1,1720.6
Cultivator,Tractor Model 37,Brand B,12,Fair,111,Diesel,171,0.25710636179623647,Urban,0.7093913227667158,Short-Term,9.619027104536098,Intermediate,Medium,1.1,1473.15
Manure Spreader,Manure Spreader Model 16,Brand C,10,Fair,61,Diesel,55,0.02337821448331645,Suburban,0.7903110994434523,Long-Term,6.417384803846531,Intermediate,Low,1.0,391.54
Cultivator,Tractor Model 49,Brand C,14,Poor,173,Diesel,144,0.39739170725336237,Rural,0.47535939717750597,Short-Term,11.31987092880193,Basic,Medium,1.1,502.68
Combine Harvester,Seed Drill Model 20,Brand B,14,Good,197,Electric,322,0.08416338666300949,Urban,0.8232579281797544,Short-Term,9.915398061873107,Basic,High,1.2,2794.57
Manure Spreader,Plough Model 41,Brand B,13,Good,94,Diesel,280,0.2998663505854823,Urban,0.3196719924723883,Short-Term,12.415945850109011,Basic,Low,1.0,2067.84
Tractor,Plough Model 14,Brand A,12,Poor,284,Diesel,428,0.2235612027180135,Urban,0.850612803719308,Short-Term,5.698751024338837,Basic,Medium,1.3,2818.01
Manure Spreader,Cultivator Model 33,Brand C,6,Good,231,Electric,68,0.6349855070495504,Rural,0.39103139333701253,Short-Term,12.337442454035891,Intermediate,Low,1.0,499.89
Plough,Manure Spreader Model 13,Brand C,5,Good,170,Electric,108,0.7926011632679485,Urban,0.23387049849136787,Long-Term,5.888081818298976,Intermediate,Medium,1.0,686.49
Cultivator,Combine Harvester Model 19,Brand A,5,Good,198,Electric,303,0.8833420203561183,Urban,0.14043771939412664,Short-Term,14.44449546390483,Advanced,High,1.1,2917.4
Plough,Combine Harvester Model 50,Brand C,4,Good,296,Diesel,286,0.4210518365984811,Rural,0.09047254966016827,Short-Term,10.792366901650261,Intermediate,High,1.0,1944.73
Seed Drill,Seed Drill Model 22,Brand B,14,Fair,174,Diesel,377,0.5199377997616521,Suburban,0.28986489915730784,Short-Term,7.782042924965323,Basic,Medium,1.2,1894.28
Manure Spreader,Seed Drill Model 25,Brand D,12,New,97,Diesel,252,0.1569094248433066,Suburban,0.8559483835275298,Long-Term,13.953209732669281,Basic,High,1.0,1921.25
Plough,Harrow Model 19,Brand C,7,Fair,86,Hybrid,418,0.4272981529351594,Rural,0.19792955329881945,Short-Term,8.509985627389304,Intermediate,Medium,1.0,3043.7
Mower,Sprayer Model 43,Brand D,12,Good,208,Hybrid,128,0.40759056248159264,Urban,0.07281454324552239,Short-Term,5.331116883238661,Advanced,Low,0.8,505.92
Cultivator,Tractor Model 8,Brand B,4,Good,15,Diesel,327,0.026286722655530115,Rural,0.47353566117169665,Short-Term,12.328448377061626,Basic,Low,1.1,6140.6
Plough,Harrow Model 4,Brand A,11,Good,244,Diesel,289,0.9762122615829343,Rural,0.04154048352433193,Short-Term,7.336425469032546,Advanced,Low,1.0,1780.5
Mower,Cultivator Model 37,Brand A,2,Good,129,Diesel,429,0.4049763498069966,Urban,0.2699702282880022,Long-Term,11.424209893811497,Advanced,Low,0.8,4151.46
Manure Spreader,Sprayer Model 21,Brand C,4,Fair,24,Electric,444,0.674842861510101,Rural,0.9390594582338632,Long-Term,5.861377967960521,Basic,Low,1.0,5643.49
Harrow,Tractor Model 9,Brand B,9,New,277,Diesel,459,0.7868065872206877,Rural,0.7919107342364574,Short-Term,12.121896072931762,Advanced,High,1.0,5574.9
Tractor,Harrow Model 8,Brand D,10,Good,137,Diesel,326,0.6376010277848995,Suburban,0.4099903776735978,Short-Term,13.330092326403353,Basic,Low,1.3,2257.67
Tractor,Sprayer Model 8,Brand D,9,New,93,Diesel,284,0.8354232736260057,Suburban,0.2923543784604017,Short-Term,5.1117247336181055,Basic,High,1.3,3477.82
Mower,Seed Drill Model 31,Brand B,14,Good,78,Diesel,117,0.2776941628496591,Suburban,0.3471267505638125,Short-Term,10.75205601342755,Intermediate,High,0.8,850.76
Combine Harvester,Cultivator Model 36,Brand D,1,Good,212,Electric,88,0.11554269502929582,Suburban,0.5086837847426621,Long-Term,9.655396926676552,Basic,Medium,1.2,740.64
Manure Spreader,Seed Drill Model 46,Brand C,7,Fair,248,Hybrid,403,0.08115306184157511,Rural,0.9515339990083185,Short-Term,11.210077270867444,Advanced,Medium,1.0,3501.8
Plough,Cultivator Model 12,Brand B,2,Poor,208,Electric,68,0.2989740641114108,Suburban,0.5165376041195241,Short-Term,12.32979127717558,Basic,Low,1.0,408.81
